cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
2006-01-04 12:22:00.0000000,34TH AVE / FRANKLIN BLVD,4,4B        ,988,TOWED/STORED VEH-14602.6,7000,38.52164684,-121.4709707
2006-01-04 12:30:00.0000000,GRAND AVE / BALSAM ST,2,2A        ,505,TRAFFIC-ACCIDENT-NON INJURY,5400,38.6364856,-121.4305818
2006-01-04 12:30:00.0000000,3640 CATTLE DR,1,1B        ,403,TOWED/STORED VEHICLE,7000,38.63410671,-121.4917958
2006-01-04 12:33:00.0000000,3115 FRUITRIDGE RD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52517524,-121.4727447
2006-01-04 12:44:00.0000000,FRUITRIDGE RD / 53RD ST,6,6B        ,1084,11352(A)HS SALE/TRANS CNTL SUB,3532,38.52496323,-121.4438874
2006-01-04 12:45:00.0000000,1415 D ST,3,3A        ,715,459 PC  BURGLARY RESIDENCE,2204,38.58553089,-121.4842948
2006-01-04 12:46:00.0000000,FRANKLIN BLVD / FRUITRIDGE RD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52488785,-121.4717471
2006-01-04 12:47:00.0000000,29TH ST / S ST,3,3B        ,778,NON INJ HR/MAIL OUT REPORT,7000,38.56356918,-121.4721812
2006-01-04 12:53:00.0000000,144 EL CAMINO AVE,2,2C        ,601,10851 VC AUTO THEFT LOCATE,2404,38.61084789,-121.4630259
2006-01-04 12:57:00.0000000,14TH AVE / FRANKLIN BLVD,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.5393973,-121.4753422
2006-01-04 13:00:00.0000000,2761 29TH AVE,4,4B        ,969,MISSING PERSON,7000,38.52700121,-121.4781774
2006-01-04 13:00:00.0000000,643 K ST,3,3M        ,742,666 PC PETTY THEFT W/PRI CONV,2399,38.58067298,-121.4992289
2006-01-04 13:00:00.0000000,5949 MACK RD,5,5C        ,1606,MISSING PERSON,7000,38.47603764,-121.432933
2006-01-04 13:00:00.0000000,7925 KENTWAL DR,5,5B        ,1621,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.46816183,-121.4401696
2006-01-04 13:00:00.0000000,19TH ST / P ST,3,3B        ,766,TOWED/STORED VEHICLE,7000,38.5704109,-121.4841033
2006-01-04 13:10:00.0000000,FRANKLIN BLVD / 24TH AVE,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.53092764,-121.473272
2006-01-04 13:45:00.0000000,3737 JASMINE ST,2,2A        ,516,11364 HS POSS DRUG PARAPH,3599,38.63589932,-121.426956
2006-01-04 13:46:00.0000000,3450 TAYLOR ST,2,2B        ,522,666 PC PETTY THEFT W/PRI CONV,2399,38.62966165,-121.4521652
2006-01-04 13:51:00.0000000,FREEPORT BLVD / BLAIR AVE,4,4B        ,1302,TRAFFIC-ACCIDENT-NON INJURY,5400,38.51314436,-121.5010131
2006-01-04 13:51:00.0000000,CLUB CENTER DR / DUNLAY DR,1,1A        ,104,TOWED/STORED VEH-14602.6,7000,38.67124986,-121.5152685
2006-01-04 13:57:00.0000000,6205 RIVERSIDE BLVD,4,4C        ,1265,3056 PC PAROLE VIOLATION,5011,38.51385568,-121.5292089
2006-01-04 14:00:00.0000000,2315 34TH ST,6,6B        ,1002,243(D) PC BATT/CIVILIAN W/INJ,1315,38.55630084,-121.4662305
2006-01-04 14:00:00.0000000,131 ARCADE BLVD,2,2B        ,541,459 PC  BURGLARY RESIDENCE,2204,38.620284,-121.465034
2006-01-04 14:00:00.0000000,962 JOHNFER WAY,4,4C        ,1253,459 PC  BURGLARY VEHICLE,2299,38.51363418,-121.5233983
2006-01-04 14:00:00.0000000,1716 WAKEFIELD WAY,5,5A        ,1361,530.5 PC USE PERSONAL ID INFO,2604,38.49463972,-121.4985289
2006-01-04 14:01:00.0000000,5TH AVE / FRANKLIN BLVD,4,4A        ,928,TOWED/STORED VEHICLE,7000,38.54904321,-121.4758203
2006-01-04 14:05:00.0000000,651 I ST,3,3M        ,732,TOWED/STORED VEHICLE,7000,38.58314743,-121.4974099
2006-01-04 14:06:00.0000000,33RD ST / BROADWAY,6,6A        ,1012,TOWED/STORED VEH-14602.6,7000,38.55385441,-121.4704591
2006-01-04 14:11:00.0000000,DEL PASO BLVD / OXFORD ST,2,2C        ,602,TRAFFIC-ACCIDENT INJURY,5400,38.60790178,-121.45544
2006-01-04 14:16:00.0000000,1116 23RD ST,3,3B        ,747,602(N)TRESP DRIVE ON PRIVATE P,5707,38.57396483,-121.4769139
2006-01-04 14:17:00.0000000,7948 REINDEER WAY,5,5B        ,1616,530.5 PC USE PERSONAL ID INFO,2604,38.46870571,-121.4604164
2006-01-04 14:18:00.0000000,26TH AVE / FRANKLIN BLVD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52904451,-121.4727965
2006-01-04 14:21:00.0000000,3550 MARYSVILLE BLVD,2,2B        ,526,O/S AGENCY -ASSISTANCE- I RPT,7000,38.63228581,-121.4303283
2006-01-04 14:21:00.0000000,5330 ONTARIO ST,6,6C        ,1153,FAMILY DISTURBANCE - I RPT,7000,38.52731583,-121.4137192
2006-01-04 14:24:00.0000000,2220 CATHERWOOD WAY,1,1A        ,104,240 PC ASSAULT/SIMPLE-CIVILIAN,1313,38.67689767,-121.5118637
2006-01-04 14:28:00.0000000,7716 MILLROY WAY,5,5C        ,1605,CASUALTY REPORT,7000,38.4769852,-121.4374736
2006-01-04 14:30:00.0000000,6129 LEMON BELL WAY,6,6C        ,1422,459 PC  BURGLARY RESIDENCE,2204,38.51503396,-121.418769
2006-01-04 14:30:00.0000000,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
2006-01-04 14:40:00.0000000,2246 BABETTE WAY,5,5A        ,1503,242 PC  BATTERY CIVILIAN,1313,38.47914754,-121.4861143
2006-01-04 14:45:00.0000000,1590 W EL CAMINO AVE,1,1B        ,444,LOST PROPERTY - I RPT,7000,38.61236933,-121.4973299
2006-01-04 14:56:00.0000000,FRANKLIN BLVD / FRUITRIDGE RD,4,4B        ,969,TOWED/STORED VEHICLE,7000,38.52488785,-121.4717471
2006-01-04 15:01:00.0000000,6001 11TH AVE,6,6B        ,1047,2800.2(A) VC EVADING/RECKLESS,5499,38.54231415,-121.4346721
2006-01-04 15:04:00.0000000,STOCKTON BLVD / 8TH AVE,6,6A        ,1035,10851 VC AUTO THEFT LOCATE,2404,38.54469916,-121.452695
2006-01-04 15:04:00.0000000,8TH AVE / STOCKTON BLVD,6,6B        ,1035,TRAFFIC-ACCIDENT INJURY,5400,38.54452845,-121.4525985
2006-01-04 15:08:00.0000000,MOREY AVE / WESTERN AVE,2,2B        ,501,10851 VC AUTO THEFT LOCATE,2404,38.63482465,-121.4700116
2006-01-04 15:25:00.0000000,3100 BROADWAY,6,6A        ,1011,TOWED/STORED VEH-14602.6,7000,38.55555724,-121.4723384
2006-01-04 15:26:00.0000000,9TH ST / E ST,3,3A        ,714,496(A) RECEIVE STOLEN PROPERTY,2803,38.58614084,-121.4924524
2006-01-04 15:31:00.0000000,FLORIN RD / MUNSON WAY,5,5B        ,1359,TOWED/STORED VEH-14602.6,7000,38.49603233,-121.4619674
2006-01-04 15:45:00.0000000,2324 22ND AVE,4,4B        ,968,TOWED/STORED VEHICLE,7000,38.53293942,-121.4852516
2006-01-04 15:48:00.0000000,7417 TROON WAY,5,5A        ,1385,MISCELLANEOUS I RPT (ZMISC),7000,38.48940865,-121.482931
2006-01-04 15:50:00.0000000,24TH ST / YREKA AVE,4,4B        ,1356,11364 HS POSS DRUG PARAPH,3599,38.49850245,-121.4827604
2006-01-04 15:52:00.0000000,GRAND AVE / NORWOOD AVE,2,2A        ,502,TRAFFIC-ACCIDENT-NON INJURY,5400,38.63679611,-121.4569383
2006-01-04 15:56:00.0000000,801 K ST,3,3M        ,742,647(F) PC PUB INTOX-DETOX ONLY,5311,38.58010158,-121.4960076
2006-01-04 16:00:00.0000000,4639 MACK RD,5,5B        ,1603,647(F) PC PUB INTOX-DETOX ONLY,5311,38.47435531,-121.448452
2006-01-04 16:00:00.0000000,1309 SILICA AVE,2,2C        ,605,BATTERY - I RPT,7000,38.60888339,-121.4367656
2006-01-04 16:00:00.0000000,32ND AVE / FRANKLIN BLVD,4,4B        ,988,TOWED/STORED VEH-14602.6,7000,38.52367283,-121.471459
2006-01-04 16:00:00.0000000,2001 J ST,3,3B        ,736,484 PC   PETTY THEFT/INSIDE,2308,38.57682697,-121.4795444
2006-01-04 16:03:00.0000000,2820 O ST,3,3B        ,768,THREATS - I RPT,7000,38.56776187,-121.470898
2006-01-04 16:12:00.0000000,7601 52ND AVE,6,6C        ,1445,422 PC THREAT/INTENT TO TERROR,1602,38.50492491,-121.4147208
2006-01-04 16:12:00.0000000,BROADWAY / 33RD ST,6,6A        ,1012,TOWED/STORED VEHICLE,7000,38.55385441,-121.4704591
2006-01-04 16:15:00.0000000,FRANKLIN BLVD / COSUMNES RIVER BLVD,5,5B        ,1634,TOWED/STORED VEH-14602.6,7000,38.46223959,-121.4466002
2006-01-04 16:20:00.0000000,23RD ST / 2ND AVE,4,4A        ,907,TOWED/STORED VEH-14602.6,7000,38.55559631,-121.484665
2006-01-04 16:21:00.0000000,4108 FRANKLIN BLVD,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53710124,-121.4752437
2006-01-04 16:25:00.0000000,3950 TRUXEL RD,1,1A        ,327,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.6412195,-121.5078891
2006-01-04 16:30:00.0000000,1025 ALHAMBRA BLVD,3,3C        ,841,666 PC PETTY THEFT W/PRI CONV,2399,38.57188611,-121.4648897
2006-01-04 16:30:00.0000000,414 K ST,3,3M        ,742,484 PETTY THEFT-SHOPLIFT,2303,38.58062786,-121.5014996
2006-01-04 16:30:00.0000000,K ST / 3RD ST,3,3M        ,742,11357(B)HS POSS -28.5GR MARIJ,3562,38.58165678,-121.5032275
2006-01-04 16:40:00.0000000,FRANKLIN BLVD / FRUITRIDGE RD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52488785,-121.4717471
2006-01-04 16:44:00.0000000,T ST / 27TH ST,3,3B        ,778,TOWED/STORED VEHICLE,7000,38.56318807,-121.4753282
2006-01-04 16:50:00.0000000,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
2006-01-04 16:50:00.0000000,K ST / 8TH ST,3,3M        ,742,GANG ACTIVITY - I RPT,7000,38.57991197,-121.4966071
2006-01-04 16:52:00.0000000,3813 ALDER ST,2,2A        ,505,594(B)(2)(A) VANDALISM/ -$400,2999,38.63712953,-121.4376102
2006-01-04 16:54:00.0000000,1511 DEL PASO BLVD,2,2C        ,602,476 PC PASS FICTICIOUS CHECK,2501,38.60683427,-121.4585103
2006-01-04 17:00:00.0000000,1025 ALHAMBRA BLVD,3,3C        ,841,484 PETTY THEFT-SHOPLIFT,2303,38.57188611,-121.4648897
2006-01-04 17:00:00.0000000,2206 SANDCASTLE WAY,1,1B        ,444,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.61157282,-121.4916239
2006-01-04 17:00:00.0000000,118 I ST,3,3M        ,731,487(A) PC GRAND THEFT,2303,38.58426601,-121.504007
2006-01-04 17:00:00.0000000,1320 TUMBLEWEED WAY,1,1B        ,403,12025(A)2)CNCLD GUN ON PER/FEL,5202,38.62806276,-121.4911353
2006-01-04 17:00:00.0000000,69TH ST / LEMON HILL AVE,6,6C        ,1403,TOWED/STORED VEHICLE,7000,38.51602543,-121.4237449
2006-01-04 17:00:00.0000000,1025 ALHAMBRA BLVD,3,3C        ,841,484 PC PETTY THEFT,2399,38.57188611,-121.4648897
2006-01-04 17:02:00.0000000,FRANKLIN BLVD / FRUITRIDGE RD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52488785,-121.4717471
2006-01-04 17:05:00.0000000,3409 SAN CARLOS WAY,6,6A        ,1042,TOWED/STORED VEHICLE,7000,38.54359005,-121.4615285
2006-01-04 17:05:00.0000000,FRANKLIN BLVD / 18TH AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53627722,-121.4745855
2006-01-04 17:15:00.0000000,7515 32ND ST,5,5A        ,1398,TOWED/STORED VEHICLE,7000,38.48632776,-121.4714034
2006-01-04 17:18:00.0000000,FRANKLIN BLVD / FRUITRIDGE RD,4,4B        ,969,TOWED/STORED VEHICLE,7000,38.52488785,-121.4717471
2006-01-04 17:19:00.0000000,3400 SAN CARLOS WAY,6,6A        ,1042,TOWED/STORED VEHICLE,7000,38.54370562,-121.462171
2006-01-04 17:30:00.0000000,3409 SAN CARLOS WAY,6,6A        ,1042,TOWED/STORED VEHICLE,7000,38.54359005,-121.4615285
2006-01-04 17:34:00.0000000,27TH AVE / FRANKLIN BLVD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52799984,-121.4725316
2006-01-04 17:40:00.0000000,3291 TRUXEL RD,1,1B        ,412,12022.1 PC COMMIT FEL ON BAIL,5212,38.6270814,-121.4984478
2006-01-04 17:45:00.0000000,3409 SAN CARLOS WAY,6,6A        ,1042,TOWED/STORED VEHICLE,7000,38.54359005,-121.4615285
2006-01-04 17:48:00.0000000,2821 RIVER PLAZA DR,1,1B        ,478,242 PC  BATTERY CIVILIAN,1313,38.60889406,-121.52827
2006-01-04 17:48:00.0000000,1043 43RD AVE,4,4C        ,1225,POSSIBLE FINANCIAL CRIME-I RPT,7000,38.51694262,-121.519979
2006-01-04 17:50:00.0000000,6637 VALLEY HI DR,5,5C        ,1623,10851(A)VC TAKE VEH W/O OWNER,2404,38.47245642,-121.427261
2006-01-04 17:50:00.0000000,AUBURN BLVD / WATT AVE,2,NULL,509,20002(A) HIT/RUN,5401,38.63715334,-121.3829415
2006-01-04 17:54:00.0000000,1600 EXPO PKWY,2,2C        ,623,487(A) GRAND THEFT-INSIDE,2308,38.59714644,-121.4520581
2006-01-04 18:00:00.0000000,1025 ALHAMBRA BLVD,3,3C        ,841,484 PETTY THEFT-SHOPLIFT,2303,38.57188611,-121.4648897
2006-01-04 18:00:00.0000000,2501 NORTHGATE BLVD,1,1C        ,438,487(A) PC GRAND THEFT,2303,38.61154129,-121.4759243
2006-01-04 18:00:00.0000000,20TH ST / CAPITOL AVE,3,3B        ,746,10851(A)VC TAKE VEH W/O OWNER,2404,38.57336692,-121.4813431
2006-01-04 18:00:00.0000000,5376 DASCO WAY,1,1A        ,116,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.67300311,-121.4975291
2006-01-04 18:00:00.0000000,4901 FRANKLIN BLVD,4,4B        ,969,594(B)(2)(A) VANDALISM/ -$400,2999,38.53080212,-121.472843
2006-01-04 18:00:00.0000000,FRANKLIN BLVD / MACK RD,5,5B        ,1603,JUVENILE PROBLEMS - I RPT,7000,38.47429277,-121.4503108
2006-01-04 18:05:00.0000000,415 12TH ST,3,3A        ,715,11532(A)HS LOITER DRG ACTIVITY,3599,38.5857662,-121.4878161
2006-01-04 18:15:00.0000000,E ST / 13TH ST,3,3A        ,715,11350(A)HS POSS CNTRL SUBST,3532,38.58464151,-121.4868341
2006-01-04 18:20:00.0000000,1 GOFF CT,2,2A        ,231,5150 WI DANGER SELF/OTHERS,7000,38.65008296,-121.4686236
2006-01-04 18:20:00.0000000,6905 LEMONDROP CT,6,6C        ,1403,TOWED/STORED VEHICLE,7000,38.51763356,-121.4229945
2006-01-04 18:30:00.0000000,FRANKLIN BLVD / 13TH AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.54031271,-121.4755662
2006-01-04 18:35:00.0000000,1896 ARDEN WAY,2,2C        ,628,484 PETTY THEFT-SHOPLIFT,2303,38.59664183,-121.423349
2006-01-04 18:45:00.0000000,FOWLER AVE / STOCKTON BLVD,6,6C        ,1441,1203.2 PC VIOLATION OF PROBATI,5012,38.50591483,-121.4337511
2006-01-04 18:45:00.0000000,4410 POWER INN RD,6,6C        ,1133,5150 WI DANGER SELF/OTHERS,7000,38.53499467,-121.4101636
2006-01-04 18:45:00.0000000,5TH ST / J ST,3,3M        ,732,SAFEKEEPING - I RPT,7000,38.58207989,-121.5000936
2006-01-04 18:50:00.0000000,3291 TRUXEL RD,1,1B        ,412,MISSING PERSON LOCATE O/S ASSI,7000,38.6270814,-121.4984478
2006-01-04 18:51:00.0000000,5336 FRANKLIN BLVD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52728547,-121.472439
2006-01-04 19:00:00.0000000,7543 FRANKLIN BLVD,5,5B        ,1603,10851(A)VC TAKE VEH W/O OWNER,2404,38.48335233,-121.4533502
2006-01-04 19:00:00.0000000,5700 MACK RD,5,5C        ,1623,10851(A)VC TAKE VEH W/O OWNER,2404,38.47417289,-121.4340027
2006-01-04 19:00:00.0000000,2150 STOCKTON BLVD,6,6B        ,1003,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.55727813,-121.4614322
2006-01-04 19:00:00.0000000,920 D ST,3,3A        ,714,MISSING PERSON I RPT,7000,38.58679941,-121.4910973
2006-01-04 19:00:00.0000000,6712 ELDER CREEK RD,6,6C        ,1443,459 PC  BURGLARY-UNSPECIFIED,2299,38.51027484,-121.4247349
2006-01-04 19:07:00.0000000,7173 SNOWY BIRCH WAY,5,5C        ,1637,TOWED/STORED VEHICLE,7000,38.45891145,-121.4202627
2006-01-04 19:15:00.0000000,2502 RIVERSIDE BLVD,4,4A        ,904,211 PC  ROBBERY UNSPECIFIED,1299,38.56211513,-121.4990409
2006-01-04 19:27:00.0000000,5005 MACK RD,5,5B        ,1604,594(B)(2)(A) VANDALISM/ -$400,2999,38.47434943,-121.443216
2006-01-04 19:30:00.0000000,4021 BROADWAY,6,6A        ,1014,594(B)(2)(A) VANDALISM/ -$400,2999,38.54739949,-121.4605242
2006-01-04 19:38:00.0000000,501 RIVERGATE WAY,4,4C        ,1267,496(A) RECEIVE STOLEN PROPERTY,2803,38.49720765,-121.5430401
2006-01-04 19:40:00.0000000,LAS PALMAS AVE / BELDEN ST,2,2B        ,553,10851 VC AUTO THEFT LOCATE,2404,38.61837728,-121.4415417
2006-01-04 19:52:00.0000000,24TH ST / 69TH AVE,5,5A        ,1386,TOWED/STORED VEHICLE,7000,38.48694218,-121.4803426
2006-01-04 20:10:00.0000000,STOCKTON BLVD / MASSIE CT,5,5C        ,1607,647(B) PC   PROSTITUTION,4004,38.47581524,-121.4196575
2006-01-04 20:29:00.0000000,1906 BOWLING GREEN DR,2,2C        ,606,5150 WI DANGER SELF/OTHERS,7000,38.60667473,-121.4226379
2006-01-04 20:30:00.0000000,6 SENTIDO CT,5,5B        ,1369,VANDALISM - I RPT,7000,38.49079582,-121.4631494
2006-01-04 20:30:00.0000000,3310 WINTER PARK DR,1,1B        ,401,459 PC  BURGLARY BUSINESS,2203,38.62823395,-121.5040161
2006-01-04 21:00:00.0000000,N B ST / N 7TH ST,3,3A        ,705,CASUALTY REPORT,7000,38.5923559,-121.4926811
2006-01-04 21:18:00.0000000,14TH AVE / POWER INN RD,6,6C        ,1124,20002(A) HIT/RUN,5401,38.53954773,-121.4091401
2006-01-04 21:30:00.0000000,6600 BRUCEVILLE RD,5,5C        ,1624,647(F) PC DIP - DISORDERLY,5311,38.47038918,-121.4223876
2006-01-04 21:30:00.0000000,5380 ELVAS AVE,3,3C        ,804,459 PC  BURGLARY BUSINESS,2203,38.57415083,-121.4347032
2006-01-04 21:30:00.0000000,OAKHURST WAY / 63RD AVE,5,5A        ,1361,TOWED/STORED VEHICLE,7000,38.49284864,-121.502811
2006-01-04 21:38:00.0000000,3879 14TH AVE,6,6A        ,1042,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.5396649,-121.4642292
2006-01-04 21:45:00.0000000,2415 16TH ST,4,4A        ,906,TRAFFIC - I RPT,7000,38.56216059,-121.4918326
2006-01-04 21:54:00.0000000,GARDEN HWY / NORTHVIEW DR,1,1C        ,447,TRAFFIC-ACCIDENT-NON INJURY,5400,38.60700868,-121.4785648
2006-01-04 22:00:00.0000000,7715 COLLEGE TOWN DR,3,3C        ,888,THREATS - I RPT,7000,38.55553953,-121.4149596
2006-01-04 22:00:00.0000000,6074 WYNNEWOOD WAY,5,5C        ,1653,487(D)GRAND THEFT FIREARM/ANIM,2399,38.44376695,-121.4323127
2006-01-04 22:10:00.0000000,65TH ST / SAN JOAQUIN ST,6,6B        ,1111,TOWED/STORED VEH-14602.6,7000,38.54463119,-121.4278566
2006-01-04 22:14:00.0000000,GROVE AVE / TRACTION AVE,2,2C        ,602,245(A)(2) AWDW/FIREARM/CIVILIA,1315,38.61003182,-121.4593714
2006-01-04 22:15:00.0000000,TRACTION AVE / GROVE AVE,2,2C        ,602,TRAFFIC-ACCIDENT-NON INJURY,5400,38.61003182,-121.4593714
2006-01-04 22:22:00.0000000,STOCKTON BLVD / MASSIE CT,5,5C        ,1607,647(B) PC   PROSTITUTION,4004,38.47581524,-121.4196575
2006-01-04 22:29:00.0000000,3675 62ND ST,6,6B        ,1058,MISSING PERSON,7000,38.54141435,-121.4326059
2006-01-04 22:30:00.0000000,2810 33RD AVE,4,4B        ,988,10851(A)VC TAKE VEH W/O OWNER,2404,38.52217873,-121.4768285
2006-01-04 22:34:00.0000000,300 BOWMAN AVE,1,1C        ,429,11377(A)HS POSS AMPHETAMINES,3572,38.61747853,-121.4706061
2006-01-04 22:42:00.0000000,9 LA FRESA CT,5,5B        ,1602,11350(A)HS POSS CNTRL SUBST,3532,38.48789953,-121.4562432
2006-01-04 22:44:00.0000000,1417 R ST,3,3A        ,765,25661 BP FALSE EVIDENCE OF AGE,4199,38.56987859,-121.4910186
2006-01-04 22:55:00.0000000,2851 UTAH AVE,5,5A        ,1386,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.48927894,-121.4742605
2006-01-04 23:00:00.0000000,715 L ST,3,3M        ,742,MISSING PERSON,7000,38.57905171,-121.4976906
2006-01-04 23:24:00.0000000,7500 TIMBERLAKE WAY,5,5C        ,1639,20002(A) HIT/RUN,5401,38.46598861,-121.4160666
2006-01-04 23:31:00.0000000,34 LA FRESA CT,5,5B        ,1602,11364 HS POSS DRUG PARAPH,3599,38.48857712,-121.4566887
2006-01-04 23:41:00.0000000,MEADOWVIEW RD / FREEPORT BLVD,5,5A        ,1391,TOWED/STORED VEHICLE,7000,38.48126775,-121.505075
2006-01-04 23:50:00.0000000,4320 12TH AVE,6,6A        ,1053,594(B)(2)(A) VANDALISM/ -$400,2999,38.54097138,-121.4558633
2006-01-04 23:50:00.0000000,2146 SOUTH AVE,2,2B        ,527,166(A)(4) WILFUL DISOBEY CT OR,5005,38.63248017,-121.4164146
2006-01-05 00:00:00.0000000,7293 FARM DALE WAY,4,4C        ,1289,594(B)(2)(A) VANDALISM/ -$400,2999,38.49297696,-121.5071286
2006-01-05 00:00:00.0000000,48 PARKSHORE CIR,4,4C        ,1274,459 PC  BURGLARY VEHICLE,2299,38.5000621,-121.5270041
2006-01-05 00:00:00.0000000,20 BLUE SKY CT,6,6C        ,1427,487(A) PC GRAND THEFT,2303,38.51451804,-121.3827886
2006-01-05 00:00:00.0000000,5016 SULLY ST,2,2A        ,213,FRAUD OR BUNCO - I RPT,7000,38.65900657,-121.4566324
2006-01-05 00:00:00.0000000,2775 WISSEMANN DR,3,3C        ,1106,594(B)(2)(A) VANDALISM/ -$400,2999,38.55486974,-121.3858526
2006-01-05 00:01:00.0000000,3604 ASTORIA ST,2,2A        ,517,10851(A)VC TAKE VEH W/O OWNER,2404,38.63298804,-121.4153006
2006-01-05 00:01:00.0000000,5011 TROUVILLE LN,1,1A        ,130,459 PC  BURGLARY VEHICLE,2299,38.66050526,-121.5409492
2006-01-05 00:01:00.0000000,6438 FOLSOM BLVD,3,3C        ,856,459 PC  BURGLARY-UNSPECIFIED,2299,38.55343263,-121.4291044
2006-01-05 00:15:00.0000000,3RD AVE / 36TH ST,6,6A        ,1013,TOWED/STORED VEHICLE,7000,38.55128541,-121.4671318
2006-01-05 00:16:00.0000000,1400 A ST,3,3A        ,706,5150 WI DANGER SELF/OTHERS,7000,38.58885287,-121.4847746
2006-01-05 00:30:00.0000000,55TH ST / 10TH AVE,6,6B        ,1036,12020(A)1) PROHIBITED FIREARM,5212,38.54273614,-121.4412734
2006-01-05 00:30:00.0000000,3821 T ST,6,6B        ,1004,653M(B) PC ANNOY/RPT CALL HOME,5307,38.55906655,-121.4592505
2006-01-05 00:53:00.0000000,25TH ST / CAPITOL AVE,3,3B        ,748,20002(A) HIT/RUN,5401,38.57158209,-121.4746508
2006-01-05 01:00:00.0000000,6230 GREENHAVEN DR,4,4C        ,1265,10851(A)VC TAKE VEH W/O OWNER,2404,38.51382164,-121.5269234
2006-01-05 01:00:00.0000000,3561 TRUXEL RD,1,1A        ,337,484 PC PETTY THEFT,2399,38.63449242,-121.5028488
2006-01-05 01:00:00.0000000,3111 TWO RIVERS DR,1,1B        ,475,459 PC  BURGLARY VEHICLE,2299,38.61147666,-121.5313256
2006-01-05 01:16:00.0000000,730 DIXIEANNE AVE,2,2C        ,603,FOUND PROPERTY - I RPT,7000,38.60909032,-121.450115
2006-01-05 01:40:00.0000000,760 44TH ST,3,3C        ,824,9.40.020(A) JUVENILE CURFEW,7399,38.57120018,-121.4474724
2006-01-05 01:44:00.0000000,HALKEEP WAY / VALLEY HI DR,5,5B        ,1621,4140 BP  POSS OF HYPO NEEDLE,3599,38.46620664,-121.4412886
2006-01-05 01:48:00.0000000,7897 LA RIVIERA DR,3,3C        ,888,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.55768622,-121.4099656
2006-01-05 01:52:00.0000000,7901 DETROIT BLVD,5,5A        ,1522,CASUALTY REPORT,7000,38.47029475,-121.4661466
2006-01-05 02:10:00.0000000,2408 EMPRESS ST,2,2C        ,603,11377(A)HS POSS CNTRL SUBST,3599,38.60960014,-121.4470349
2006-01-05 02:19:00.0000000,MARTIN LUTHER KING JR BLVD / 14TH AVE,6,6A        ,1042,1203.2 PC VIOLATION OF PROBATI,5012,38.53952458,-121.4647617
2006-01-05 02:30:00.0000000,6300 SUNRISE SOUTH DR,6,6C        ,1422,10851(A)VC TAKE VEH W/O OWNER,2404,38.51229947,-121.4188647
2006-01-05 02:59:00.0000000,4490 SILVERTON WAY,2,2A        ,231,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.64966171,-121.467184
2006-01-05 03:00:00.0000000,7533 SCHREINER ST,5,5A        ,1391,10851(A)VC TAKE VEH W/O OWNER,2404,38.4842135,-121.5017288
2006-01-05 03:30:00.0000000,3716 MODLIN WAY,2,2A        ,501,459 PC  BURGLARY VEHICLE,2299,38.63532759,-121.4576427
2006-01-05 03:30:00.0000000,363 FORD RD,2,2B        ,531,484G(B) PC ACCESS CARD FRAUD,2605,38.62884519,-121.4578075
2006-01-05 03:30:00.0000000,RALEY BLVD / BELL AVE,2,2A        ,226,HARASSMENT - I RPT,7000,38.64733599,-121.4291435
2006-01-05 04:44:00.0000000,300 BERCUT DR,3,3A        ,701,CASUALTY REPORT,7000,38.5978633,-121.5025898
2006-01-05 05:23:00.0000000,2787 WISSEMANN DR,3,3C        ,1106,594(B)(1)PC  VANDALISM +$400,2999,38.55495326,-121.3850336
2006-01-05 05:30:00.0000000,8000 WAGON TRAIL WAY,6,6C        ,1445,594(B)(1)PC  VANDALISM +$400,2999,38.50063002,-121.4108912
2006-01-05 05:38:00.0000000,PLAZA AVE / OAKMONT ST,2,2B        ,563,10851 VC AUTO THEFT LOCATE,2404,38.61293518,-121.4508063
2006-01-05 06:12:00.0000000,24TH ST / R ST,3,3B        ,767,TRAFFIC-ACCIDENT INJURY,5400,38.56643382,-121.4783751
